year,as_of,rank,ticker,name,sector,avg_dollar_volume_usd_mn
2021,2021-01-01,70,AMGN,Amgen Inc.,Health Care,531.4
2021,2021-01-01,71,TMUS,T-Mobile US,Communication Services,526.7
2021,2021-01-01,72,TGT,Target Corp.,Consumer Discretionary,520.3
2021,2021-01-01,73,FDX,FedEx Corporation,Industrials,515.4
2021,2021-01-01,74,UNP,Union Pacific Corp,Industrials,515.3
2021,2021-01-01,75,NEE,NextEra Energy,Utilities,511.8
2021,2021-01-01,76,BIIB,Biogen Inc.,Health Care,491.1
2021,2021-01-01,77,HON,Honeywell Int'l Inc.,Industrials,490.8
2021,2021-01-01,78,AXP,American Express Co,Financials,489.1
2021,2021-01-01,79,DHR,Danaher Corp.,Health Care,487.6
2021,2021-01-01,80,AMAT,Applied Materials Inc.,Information Technology,472.3
2021,2021-01-01,81,MDT,Medtronic plc,Health Care,468.2
2021,2021-01-01,82,LMT,Lockheed Martin Corp.,Industrials,467.8
2021,2021-01-01,83,CAT,Caterpillar Inc.,Industrials,463.3
2021,2021-01-01,84,OXY,Occidental Petroleum,Energy,462.4
2021,2021-01-01,85,CMG,Chipotle Mexican Grill,Consumer Discretionary,460.7
2021,2021-01-01,86,CVS,CVS Health,Health Care,453.7
2021,2021-01-01,87,VRTX,Vertex Pharmaceuticals Inc,Health Care,451.8
2021,2021-01-01,88,LUV,Southwest Airlines,Industrials,450.2
2021,2021-01-01,89,GM,General Motors,Consumer Discretionary,440.4
2021,2021-01-01,90,FIS,Fidelity National Information Services,Information Technology,440.1
2021,2021-01-01,91,EBAY,eBay Inc.,Consumer Discretionary,439.4
2021,2021-01-01,92,ISRG,Intuitive Surgical Inc.,Health Care,434.3
2021,2021-01-01,93,UPS,United Parcel Service,Industrials,430.7
2021,2021-01-01,94,ACN,Accenture plc,Information Technology,430.6
2021,2021-01-01,95,DXCM,DexCom,Health Care,430.6
2021,2021-01-01,96,MMM,3M Company,Industrials,418.5
2021,2021-01-01,97,AMT,American Tower Corp.,Real Estate,416.2
2021,2021-01-01,98,LIN,Linde plc,Materials,409.7
2021,2021-01-01,99,BLK,BlackRock,Financials,408.0
2021,2021-01-01,100,SCHW,Charles Schwab Corporation,Financials,407.8
2022,2022-01-01,1,TSLA,Tesla,Consumer Discretionary,21363.4
2022,2022-01-01,2,AAPL,Apple,Information Technology,12409.1
2022,2022-01-01,3,AMZN,Amazon,Consumer Discretionary,11341.4
2022,2022-01-01,4,NVDA,Nvidia,Information Technology,7255.5
2022,2022-01-01,5,MSFT,Microsoft,Information Technology,6815.0
2022,2022-01-01,6,META,Meta Platforms,Communication Services,5926.5
2022,2022-01-01,7,AMD,Advanced Micro Devices,Information Technology,5355.7
2022,2022-01-01,8,GOOGL,Alphabet (Class A),Communication Services,3696.8
2022,2022-01-01,9,MRNA,Moderna,Health Care,3565.7
2022,2022-01-01,10,BA,Boeing,Industrials,2760.0
2022,2022-01-01,11,PYPL,PayPal,Information Technology,2259.2
2022,2022-01-01,12,NFLX,Netflix,Communication Services,2180.1
2022,2022-01-01,13,V,Visa,Information Technology,1840.5
2022,2022-01-01,14,JPM,JPMorgan Chase,Financials,1752.2
2022,2022-01-01,15,DIS,The Walt Disney Company,Communication Services,1737.8
2022,2022-01-01,16,BAC,Bank of America,Financials,1706.0
2022,2022-01-01,17,MU,Micron Technology,Information Technology,1549.9
2022,2022-01-01,18,CRM,Salesforce,Information Technology,1476.9
2022,2022-01-01,19,INTC,Intel,Information Technology,1469.5
2022,2022-01-01,20,MA,Mastercard,Information Technology,1395.2
2022,2022-01-01,21,ADBE,Adobe,Information Technology,1308.7
2022,2022-01-01,22,BRK-B,Berkshire Hathaway,Financials,1233.8
2022,2022-01-01,23,QCOM,Qualcomm,Information Technology,1199.8
2022,2022-01-01,24,C,Citigroup,Financials,1154.6
2022,2022-01-01,25,XOM,ExxonMobil,Energy,1139.0
2022,2022-01-01,26,WFC,Wells Fargo,Financials,1098.1
2022,2022-01-01,27,WMT,Walmart,Consumer Staples,1098.1
2022,2022-01-01,28,PFE,Pfizer,Health Care,1095.2
2022,2022-01-01,29,UNH,UnitedHealth Group,Health Care,1077.6
2022,2022-01-01,30,HD,Home Depot,Consumer Discretionary,1074.2
2022,2022-01-01,31,GM,General Motors,Consumer Discretionary,1020.8
2022,2022-01-01,32,JNJ,Johnson & Johnson,Health Care,1016.7
2022,2022-01-01,33,AMAT,Applied Materials,Information Technology,1016.1
2022,2022-01-01,34,PG,Procter & Gamble,Consumer Staples,941.2
2022,2022-01-01,35,CSCO,Cisco Systems,Information Technology,885.3
2022,2022-01-01,36,T,AT&T,Communication Services,882.9
2022,2022-01-01,37,CVX,Chevron,Energy,882.8
2022,2022-01-01,38,COST,Costco,Consumer Staples,877.0
2022,2022-01-01,39,GS,Goldman Sachs,Financials,866.5
2022,2022-01-01,40,NKE,Nike,Consumer Discretionary,862.8
2022,2022-01-01,41,ORCL,Oracle,Information Technology,857.8
2022,2022-01-01,42,AVGO,Broadcom,Information Technology,850.0
2022,2022-01-01,43,GE,General Electric,Industrials,839.4
2022,2022-01-01,44,F,Ford,Consumer Discretionary,838.9
2022,2022-01-01,45,CCL,Carnival Corporation,Consumer Discretionary,837.5
2022,2022-01-01,46,MRK,Merck,Health Care,834.1
2022,2022-01-01,47,LRCX,Lam Research,Information Technology,802.4
2022,2022-01-01,48,CMCSA,Comcast,Communication Services,798.9
2022,2022-01-01,49,TMO,Thermo Fisher Scientific,Health Care,775.2
2022,2022-01-01,50,BKNG,Booking Holdings,Consumer Discretionary,774.7
2022,2022-01-01,51,AAL,American Airlines Group,Industrials,767.4
2022,2022-01-01,52,NOW,ServiceNow,Information Technology,735.9
2022,2022-01-01,53,MS,Morgan Stanley,Financials,733.8
2022,2022-01-01,54,VZ,Verizon Communications,Communication Services,733.0
2022,2022-01-01,55,KO,Coca-Cola,Consumer Staples,728.4
2022,2022-01-01,56,FCX,Freeport-McMoRan,Materials,722.8
2022,2022-01-01,57,LLY,Eli Lilly,Health Care,707.1
2022,2022-01-01,58,TXN,Texas Instruments,Information Technology,678.6
2022,2022-01-01,59,CHTR,Charter Communications,Communication Services,677.7
2022,2022-01-01,60,LOW,Lowe's,Consumer Discretionary,668.1
2022,2022-01-01,61,UAL,United Airlines,Industrials,664.7
2022,2022-01-01,62,TGT,Target,Consumer Discretionary,651.2
2022,2022-01-01,63,CAT,Caterpillar,Industrials,649.0
2022,2022-01-01,64,DHR,Danaher,Health Care,645.0
2022,2022-01-01,65,ABBV,AbbVie,Health Care,634.6
2022,2022-01-01,66,INTU,Intuit,Information Technology,629.7
2022,2022-01-01,67,SBUX,Starbucks,Consumer Discretionary,602.5
2022,2022-01-01,68,PEP,PepsiCo,Consumer Staples,593.5
2022,2022-01-01,69,ABT,Abbott Laboratories,Health Care,585.1
2022,2022-01-01,70,FDX,FedEx,Industrials,583.0
2022,2022-01-01,71,IBM,IBM,Information Technology,577.9
2022,2022-01-01,72,ETSY,Etsy,Consumer Discretionary,576.1
2022,2022-01-01,73,TMUS,T-Mobile US,Communication Services,567.8
2022,2022-01-01,74,ACN,Accenture,Information Technology,566.9
2022,2022-01-01,75,BMY,Bristol Myers Squibb,Health Care,566.2
2022,2022-01-01,76,DE,Deere & Co.,Industrials,560.1
2022,2022-01-01,77,MCD,McDonald's,Consumer Discretionary,559.0
2022,2022-01-01,78,UNP,Union Pacific,Industrials,549.4
2022,2022-01-01,79,ADI,Analog Devices,Information Technology,530.4
2022,2022-01-01,80,HON,Honeywell,Industrials,529.8
2022,2022-01-01,81,AXP,American Express,Financials,524.2
2022,2022-01-01,82,NEE,NextEra Energy,Utilities,523.8
2022,2022-01-01,83,SPGI,S&P Global,Financials,521.7
2022,2022-01-01,84,AMGN,Amgen,Health Care,520.6
2022,2022-01-01,85,DAL,Delta Air Lines,Industrials,515.0
2022,2022-01-01,86,NXPI,NXP,Information Technology,505.6
2022,2022-01-01,87,MDT,Medtronic,Health Care,501.4
2022,2022-01-01,88,ENPH,Enphase Energy,Information Technology,500.0
2022,2022-01-01,89,ISRG,Intuitive Surgical,Health Care,486.2
2022,2022-01-01,90,NCLH,Norwegian Cruise Line Holdings,Consumer Discretionary,485.0
2022,2022-01-01,91,UPS,United Parcel Service,Industrials,464.8
2022,2022-01-01,92,LMT,Lockheed Martin,Industrials,461.1
2022,2022-01-01,93,LIN,Linde,Materials,460.9
2022,2022-01-01,94,REGN,Regeneron Pharmaceuticals,Health Care,458.8
2022,2022-01-01,95,OXY,Occidental Petroleum,Energy,448.6
2022,2022-01-01,96,COP,ConocoPhillips,Energy,439.6
2022,2022-01-01,97,SCHW,Charles Schwab,Financials,438.3
2022,2022-01-01,98,EBAY,eBay,Consumer Discretionary,435.3
2022,2022-01-01,99,CVS,CVS Health,Health Care,428.3
2022,2022-01-01,100,BIIB,Biogen,Health Care,424.3
2023,2023-01-01,1,TSLA,"Tesla, Inc.",Consumer Discretionary,21972.1
2023,2023-01-01,2,AAPL,Apple Inc.,Information Technology,13300.3
2023,2023-01-01,3,NVDA,Nvidia,Information Technology,9975.8
2023,2023-01-01,4,AMZN,Amazon,Consumer Discretionary,9439.4
2023,2023-01-01,5,AMD,AMD,Information Technology,8466.6
2023,2023-01-01,6,MSFT,Microsoft,Information Technology,8137.8
2023,2023-01-01,7,META,Meta Platforms,Communication Services,6064.6
2023,2023-01-01,8,GOOGL,Alphabet Inc. (Class A),Communication Services,3973.8
2023,2023-01-01,9,NFLX,Netflix,Communication Services,2911.0
2023,2023-01-01,10,XOM,ExxonMobil,Energy,1961.0
2023,2023-01-01,11,PYPL,PayPal,Information Technology,1662.7
2023,2023-01-01,12,JPM,JPMorgan Chase,Financials,1588.2
2023,2023-01-01,13,BAC,Bank of America,Financials,1569.5
2023,2023-01-01,14,CVX,Chevron Corporation,Energy,1512.1
2023,2023-01-01,15,V,Visa Inc.,Information Technology,1504.8
2023,2023-01-01,16,BA,Boeing,Industrials,1467.6
2023,2023-01-01,17,UNH,UnitedHealth Group,Health Care,1445.6
2023,2023-01-01,18,INTC,Intel,Information Technology,1406.8
2023,2023-01-01,19,OXY,Occidental Petroleum,Energy,1402.6
2023,2023-01-01,20,DIS,Disney,Communication Services,1396.7
2023,2023-01-01,21,ADBE,Adobe Inc.,Information Technology,1387.4
2023,2023-01-01,22,BRK-B,Berkshire Hathaway,Financials,1356.1
2023,2023-01-01,23,CRM,Salesforce,Information Technology,1310.2
2023,2023-01-01,24,MU,Micron Technology,Information Technology,1275.5
2023,2023-01-01,25,QCOM,Qualcomm,Information Technology,1211.8
2023,2023-01-01,26,AVGO,Broadcom Inc.,Information Technology,1200.8
2023,2023-01-01,27,COST,Costco,Consumer Staples,1197.8
2023,2023-01-01,28,HD,The Home Depot,Consumer Discretionary,1190.5
2023,2023-01-01,29,MA,Mastercard,Information Technology,1140.0
2023,2023-01-01,30,JNJ,Johnson & Johnson,Health Care,1107.6
2023,2023-01-01,31,WMT,Walmart,Consumer Staples,1037.6
2023,2023-01-01,32,C,Citigroup,Financials,1008.1
2023,2023-01-01,33,MRNA,Moderna,Health Care,992.9
2023,2023-01-01,34,WFC,Wells Fargo,Financials,978.1
2023,2023-01-01,35,PG,Procter & Gamble,Consumer Staples,968.2
2023,2023-01-01,36,PFE,Pfizer,Health Care,957.5
2023,2023-01-01,37,CSCO,Cisco,Information Technology,918.2
2023,2023-01-01,38,TXN,Texas Instruments,Information Technology,881.8
2023,2023-01-01,39,KO,The Coca-Cola Company,Consumer Staples,866.8
2023,2023-01-01,40,LLY,Eli Lilly and Company,Health Care,857.4
2023,2023-01-01,41,F,Ford Motor Company,Consumer Discretionary,852.4
2023,2023-01-01,42,AMAT,Applied Materials,Information Technology,847.8
2023,2023-01-01,43,CMCSA,Comcast,Communication Services,846.1
2023,2023-01-01,44,BKNG,Booking Holdings,Consumer Discretionary,827.5
2023,2023-01-01,45,MRK,Merck & Co.,Health Care,826.4
2023,2023-01-01,46,ABBV,AbbVie,Health Care,824.0
2023,2023-01-01,47,VZ,Verizon,Communication Services,814.4
2023,2023-01-01,48,NKE,"Nike, Inc.",Consumer Discretionary,805.9
2023,2023-01-01,49,NOW,ServiceNow,Information Technology,804.7
2023,2023-01-01,50,TMO,Thermo Fisher Scientific,Health Care,795.0
2023,2023-01-01,51,GS,Goldman Sachs,Financials,790.3
2023,2023-01-01,52,ENPH,Enphase,Information Technology,767.7
2023,2023-01-01,53,INTU,Intuit,Information Technology,765.5
2023,2023-01-01,54,PEP,PepsiCo,Consumer Staples,758.6
2023,2023-01-01,55,T,AT&T,Communication Services,752.4
2023,2023-01-01,56,SPGI,S&P Global,Financials,741.8
2023,2023-01-01,57,BMY,Bristol Myers Squibb,Health Care,729.7
2023,2023-01-01,58,TGT,Target Corporation,Consumer Discretionary,729.1
2023,2023-01-01,59,LOW,Lowe's,Consumer Discretionary,719.4
2023,2023-01-01,60,LRCX,Lam Research,Information Technology,709.0
2023,2023-01-01,61,DHR,Danaher Corporation,Health Care,695.0
2023,2023-01-01,62,COP,ConocoPhillips,Energy,691.4
2023,2023-01-01,63,SBUX,Starbucks,Consumer Discretionary,687.1
2023,2023-01-01,64,CHTR,Charter Communications,Communication Services,679.5
2023,2023-01-01,65,MS,Morgan Stanley,Financials,672.6
2023,2023-01-01,66,MCD,McDonald's,Consumer Discretionary,672.2
2023,2023-01-01,67,ACN,Accenture,Information Technology,655.1
2023,2023-01-01,68,GM,General Motors,Consumer Discretionary,651.9
2023,2023-01-01,69,UNP,Union Pacific Corporation,Industrials,649.0
2023,2023-01-01,70,AMGN,Amgen,Health Care,641.9
2023,2023-01-01,71,TMUS,T-Mobile US,Communication Services,633.9
2023,2023-01-01,72,CAT,Caterpillar Inc.,Industrials,627.6
2023,2023-01-01,73,NEE,NextEra Energy,Utilities,626.0
2023,2023-01-01,74,LMT,Lockheed Martin,Industrials,622.2
2023,2023-01-01,75,DE,John Deere,Industrials,620.2
2023,2023-01-01,76,FCX,Freeport-McMoRan,Materials,618.9
2023,2023-01-01,77,DVN,Devon Energy,Energy,615.1
2023,2023-01-01,78,LIN,Linde plc,Materials,597.5
2023,2023-01-01,79,ORCL,Oracle Corporation,Information Technology,596.9
2023,2023-01-01,80,CCL,Carnival,Consumer Discretionary,591.8
2023,2023-01-01,81,SCHW,Charles Schwab Corporation,Financials,572.6
2023,2023-01-01,82,IBM,IBM,Information Technology,572.3
2023,2023-01-01,83,ABT,Abbott,Health Care,567.2
2023,2023-01-01,84,MMM,3M,Industrials,557.5
2023,2023-01-01,85,HON,Honeywell,Industrials,554.7
2023,2023-01-01,86,AAL,American Airlines Group,Industrials,543.5
2023,2023-01-01,87,AXP,American Express,Financials,536.1
2023,2023-01-01,88,ADI,Analog Devices,Information Technology,532.2
2023,2023-01-01,89,SLB,Schlumberger,Energy,531.0
2023,2023-01-01,90,BLK,BlackRock,Financials,522.6
2023,2023-01-01,91,MDT,Medtronic,Health Care,519.8
2023,2023-01-01,92,ISRG,Intuitive Surgical,Health Care,515.6
2023,2023-01-01,93,KLAC,KLA Corporation,Information Technology,513.7
2023,2023-01-01,94,GE,General Electric,Industrials,509.3
2023,2023-01-01,95,FDX,FedEx,Industrials,508.2
2023,2023-01-01,96,GILD,Gilead Sciences,Health Care,493.0
2023,2023-01-01,97,ELV,Elevance Health,Health Care,491.5
2023,2023-01-01,98,CVS,CVS Health,Health Care,491.3
2023,2023-01-01,99,UPS,United Parcel Service,Industrials,487.5
2023,2023-01-01,100,CSX,CSX,Industrials,479.9
2024,2024-01-01,1,TSLA,"Tesla, Inc.",Consumer Discretionary,29212.0
2024,2024-01-01,2,NVDA,Nvidia,Information Technology,17130.3
2024,2024-01-01,3,AAPL,Apple Inc.,Information Technology,9970.7
2024,2024-01-01,4,MSFT,Microsoft,Information Technology,8367.4
2024,2024-01-01,5,AMZN,Amazon,Consumer Discretionary,7002.2
2024,2024-01-01,6,AMD,Advanced Micro Devices,Information Technology,6361.7
2024,2024-01-01,7,META,Meta Platforms,Communication Services,5978.1
2024,2024-01-01,8,GOOGL,Alphabet Inc. (Class A),Communication Services,3769.3
2024,2024-01-01,9,NFLX,Netflix,Communication Services,2451.3
2024,2024-01-01,10,AVGO,Broadcom Inc.,Information Technology,2071.4
2024,2024-01-01,11,XOM,ExxonMobil,Energy,1695.5
2024,2024-01-01,12,JNJ,Johnson & Johnson,Health Care,1660.7
2024,2024-01-01,13,UNH,UnitedHealth Group,Health Care,1512.1
2024,2024-01-01,14,ADBE,Adobe Inc.,Information Technology,1435.8
2024,2024-01-01,15,JPM,JPMorgan Chase,Financials,1422.3
2024,2024-01-01,16,LLY,Eli Lilly and Company,Health Care,1386.2
2024,2024-01-01,17,INTC,Intel,Information Technology,1374.3
2024,2024-01-01,18,V,Visa Inc.,Financials,1357.8
2024,2024-01-01,19,BAC,Bank of America,Financials,1318.5
2024,2024-01-01,20,CRM,Salesforce,Information Technology,1268.3
2024,2024-01-01,21,BA,Boeing,Industrials,1201.2
2024,2024-01-01,22,CVX,Chevron Corporation,Energy,1198.5
2024,2024-01-01,23,DIS,Walt Disney,Communication Services,1160.2
2024,2024-01-01,24,BRK-B,Berkshire Hathaway,Financials,1117.0
2024,2024-01-01,25,UBER,Uber,Industrials,1057.6
2024,2024-01-01,26,HD,Home Depot (The),Consumer Discretionary,1028.8
2024,2024-01-01,27,PANW,Palo Alto Networks,Information Technology,1007.6
2024,2024-01-01,28,PYPL,PayPal,Financials,999.0
2024,2024-01-01,29,MU,Micron Technology,Information Technology,989.9
2024,2024-01-01,30,MA,Mastercard,Financials,988.9
2024,2024-01-01,31,COST,Costco,Consumer Staples,961.5
2024,2024-01-01,32,ORCL,Oracle Corporation,Information Technology,929.0
2024,2024-01-01,33,WMT,Walmart,Consumer Staples,927.0
2024,2024-01-01,34,QCOM,Qualcomm,Information Technology,903.1
2024,2024-01-01,35,CSCO,Cisco,Information Technology,863.2
2024,2024-01-01,36,PG,Procter & Gamble,Consumer Staples,856.3
2024,2024-01-01,37,SCHW,Charles Schwab Corporation,Financials,824.2
2024,2024-01-01,38,PFE,Pfizer,Health Care,821.6
2024,2024-01-01,39,TMO,Thermo Fisher Scientific,Health Care,818.1
2024,2024-01-01,40,BKNG,Booking Holdings,Consumer Discretionary,801.7
2024,2024-01-01,41,TXN,Texas Instruments,Information Technology,789.4
2024,2024-01-01,42,NKE,"Nike, Inc.",Consumer Discretionary,784.6
2024,2024-01-01,43,ABNB,Airbnb,Consumer Discretionary,773.4
2024,2024-01-01,44,PEP,PepsiCo,Consumer Staples,768.5
2024,2024-01-01,45,AMAT,Applied Materials,Information Technology,756.1
2024,2024-01-01,46,MRK,Merck & Co.,Health Care,747.4
2024,2024-01-01,47,WFC,Wells Fargo,Financials,746.1
2024,2024-01-01,48,KO,Coca-Cola Company (The),Consumer Staples,741.6
2024,2024-01-01,49,C,Citigroup,Financials,730.0
2024,2024-01-01,50,GS,Goldman Sachs,Financials,726.5
2024,2024-01-01,51,ABBV,AbbVie,Health Care,725.4
2024,2024-01-01,52,CAT,Caterpillar Inc.,Industrials,719.4
2024,2024-01-01,53,NOW,ServiceNow,Information Technology,715.8
2024,2024-01-01,54,INTU,Intuit,Information Technology,710.3
2024,2024-01-01,55,TMUS,T-Mobile US,Communication Services,702.7
2024,2024-01-01,56,MCD,McDonald's,Consumer Discretionary,690.0
2024,2024-01-01,57,CMCSA,Comcast,Communication Services,685.9
2024,2024-01-01,58,ENPH,Enphase,Information Technology,684.6
2024,2024-01-01,59,DHR,Danaher Corporation,Health Care,680.2
2024,2024-01-01,60,LRCX,Lam Research,Information Technology,679.1
2024,2024-01-01,61,LULU,Lululemon Athletica,Consumer Discretionary,652.1
2024,2024-01-01,62,VZ,Verizon,Communication Services,643.3
2024,2024-01-01,63,OXY,Occidental Petroleum,Energy,629.5
2024,2024-01-01,64,ACN,Accenture,Information Technology,623.4
2024,2024-01-01,65,LIN,Linde plc,Materials,616.8
2024,2024-01-01,66,NEE,NextEra Energy,Utilities,613.9
2024,2024-01-01,67,SBUX,Starbucks,Consumer Discretionary,608.3
2024,2024-01-01,68,DE,John Deere,Industrials,606.8
2024,2024-01-01,69,MS,Morgan Stanley,Financials,597.4
2024,2024-01-01,70,F,Ford Motor Company,Consumer Discretionary,581.2
2024,2024-01-01,71,COP,ConocoPhillips,Energy,576.2
2024,2024-01-01,72,ADI,Analog Devices,Information Technology,574.8
2024,2024-01-01,73,CVS,CVS Health,Health Care,567.9
2024,2024-01-01,74,GE,General Electric,Industrials,560.6
2024,2024-01-01,75,LOW,Lowe's,Consumer Discretionary,558.6
2024,2024-01-01,76,HUM,Humana,Health Care,556.2
2024,2024-01-01,77,AMGN,Amgen,Health Care,554.8
2024,2024-01-01,78,IBM,IBM,Information Technology,553.3
2024,2024-01-01,79,RTX,RTX Corporation,Industrials,548.2
2024,2024-01-01,80,TGT,Target Corporation,Consumer Staples,546.4
2024,2024-01-01,81,BMY,Bristol Myers Squibb,Health Care,543.4
2024,2024-01-01,82,UNP,Union Pacific Corporation,Industrials,541.4
2024,2024-01-01,83,ON,ON Semiconductor,Information Technology,539.9
2024,2024-01-01,84,T,AT&T,Communication Services,532.6
2024,2024-01-01,85,GM,General Motors,Consumer Discretionary,516.9
2024,2024-01-01,86,LMT,Lockheed Martin,Industrials,511.9
2024,2024-01-01,87,HON,Honeywell,Industrials,508.9
2024,2024-01-01,88,ELV,Elevance Health,Health Care,506.3
2024,2024-01-01,89,ISRG,Intuitive Surgical,Health Care,502.4
2024,2024-01-01,90,ABT,Abbott,Health Care,501.3
2024,2024-01-01,91,CMG,Chipotle Mexican Grill,Consumer Discretionary,499.6
2024,2024-01-01,92,AXP,American Express,Financials,494.7
2024,2024-01-01,93,UPS,United Parcel Service,Industrials,483.9
2024,2024-01-01,94,MRNA,Moderna,Health Care,467.8
2024,2024-01-01,95,CCL,Carnival,Consumer Discretionary,459.1
2024,2024-01-01,96,VLO,Valero Energy,Energy,451.7
2024,2024-01-01,97,FDX,FedEx,Industrials,451.6
2024,2024-01-01,98,SPGI,S&P Global,Financials,450.4
2024,2024-01-01,99,SLB,Schlumberger,Energy,449.2
2024,2024-01-01,100,KLAC,KLA Corporation,Information Technology,447.5
2025,2025-01-01,1,NVDA,Nvidia,Information Technology,37750.7
2025,2025-01-01,2,TSLA,"Tesla, Inc.",Consumer Discretionary,22053.1
2025,2025-01-01,3,AAPL,Apple Inc.,Information Technology,11577.6
2025,2025-01-01,4,AMD,Advanced Micro Devices,Information Technology,8581.5
2025,2025-01-01,5,MSFT,Microsoft,Information Technology,8476.0
2025,2025-01-01,6,AMZN,Amazon,Consumer Discretionary,7524.5
2025,2025-01-01,7,META,Meta Platforms,Communication Services,7278.3
2025,2025-01-01,8,SMCI,Supermicro,Information Technology,5252.5
2025,2025-01-01,9,AVGO,Broadcom,Information Technology,4663.5
2025,2025-01-01,10,GOOGL,Alphabet Inc. (Class A),Communication Services,4430.0
2025,2025-01-01,11,LLY,Lilly (Eli),Health Care,2547.7
2025,2025-01-01,12,NFLX,Netflix,Communication Services,2341.8
2025,2025-01-01,13,MU,Micron Technology,Information Technology,2341.3
2025,2025-01-01,14,PLTR,Palantir Technologies,Information Technology,2266.8
2025,2025-01-01,15,UNH,UnitedHealth Group,Health Care,2048.2
2025,2025-01-01,16,V,Visa Inc.,Financials,1896.6
2025,2025-01-01,17,INTC,Intel,Information Technology,1773.9
2025,2025-01-01,18,JPM,JPMorgan Chase,Financials,1763.3
2025,2025-01-01,19,CRM,Salesforce,Information Technology,1751.9
2025,2025-01-01,20,XOM,ExxonMobil,Energy,1710.8
2025,2025-01-01,21,ADBE,Adobe Inc.,Information Technology,1707.7
2025,2025-01-01,22,BA,Boeing,Industrials,1645.0
2025,2025-01-01,23,COST,Costco,Consumer Staples,1577.5
2025,2025-01-01,24,BRK-B,Berkshire Hathaway,Financials,1574.2
2025,2025-01-01,25,CRWD,CrowdStrike,Information Technology,1497.7
2025,2025-01-01,26,QCOM,Qualcomm,Information Technology,1461.6
2025,2025-01-01,27,BAC,Bank of America,Financials,1402.6
2025,2025-01-01,28,UBER,Uber,Industrials,1342.3
2025,2025-01-01,29,PANW,Palo Alto Networks,Information Technology,1200.2
2025,2025-01-01,30,AMAT,Applied Materials,Information Technology,1184.1
2025,2025-01-01,31,DELL,Dell Technologies,Information Technology,1181.1
2025,2025-01-01,32,HD,Home Depot (The),Consumer Discretionary,1171.6
2025,2025-01-01,33,WMT,Walmart,Consumer Staples,1159.4
2025,2025-01-01,34,MA,Mastercard,Financials,1153.6
2025,2025-01-01,35,ORCL,Oracle Corporation,Information Technology,1152.6
2025,2025-01-01,36,CVX,Chevron Corporation,Energy,1083.8
2025,2025-01-01,37,DIS,Walt Disney Company (The),Communication Services,1067.1
2025,2025-01-01,38,NOW,ServiceNow,Information Technology,1052.2
2025,2025-01-01,39,JNJ,Johnson & Johnson,Health Care,1043.7
2025,2025-01-01,40,PG,Procter & Gamble,Consumer Staples,1042.5
2025,2025-01-01,41,MRK,Merck & Co.,Health Care,1013.4
2025,2025-01-01,42,WFC,Wells Fargo,Financials,1003.1
2025,2025-01-01,43,TXN,Texas Instruments,Information Technology,978.8
2025,2025-01-01,44,GS,Goldman Sachs,Financials,973.2
2025,2025-01-01,45,LRCX,Lam Research,Information Technology,947.0
2025,2025-01-01,46,BKNG,Booking Holdings,Consumer Discretionary,940.3
2025,2025-01-01,47,NKE,"Nike, Inc.",Consumer Discretionary,938.9
2025,2025-01-01,48,PFE,Pfizer,Health Care,928.9
2025,2025-01-01,49,CSCO,Cisco,Information Technology,925.6
2025,2025-01-01,50,GE,GE Aerospace,Industrials,918.3
2025,2025-01-01,51,MCD,McDonald's,Consumer Discretionary,915.1
2025,2025-01-01,52,ABBV,AbbVie,Health Care,914.3
2025,2025-01-01,53,SBUX,Starbucks,Consumer Discretionary,897.3
2025,2025-01-01,54,TMO,Thermo Fisher Scientific,Health Care,863.9
2025,2025-01-01,55,PEP,PepsiCo,Consumer Staples,863.2
2025,2025-01-01,56,ACN,Accenture,Information Technology,862.6
2025,2025-01-01,57,INTU,Intuit,Information Technology,856.6
2025,2025-01-01,58,PYPL,PayPal,Financials,854.5
2025,2025-01-01,59,CAT,Caterpillar Inc.,Industrials,854.3
2025,2025-01-01,60,KO,Coca-Cola Company (The),Consumer Staples,838.7
2025,2025-01-01,61,LIN,Linde plc,Materials,821.9
2025,2025-01-01,62,C,Citigroup,Financials,819.8
2025,2025-01-01,63,TMUS,T-Mobile US,Communication Services,770.5
2025,2025-01-01,64,IBM,IBM,Information Technology,766.7
2025,2025-01-01,65,CMG,Chipotle Mexican Grill,Consumer Discretionary,751.8
2025,2025-01-01,66,AMGN,Amgen,Health Care,747.6
2025,2025-01-01,67,CMCSA,Comcast,Communication Services,736.0
2025,2025-01-01,68,NEE,NextEra Energy,Utilities,709.8
2025,2025-01-01,69,ANET,Arista Networks,Information Technology,704.6
2025,2025-01-01,70,LULU,Lululemon Athletica,Consumer Discretionary,700.7
2025,2025-01-01,71,DHR,Danaher Corporation,Health Care,693.9
2025,2025-01-01,72,KLAC,KLA Corporation,Information Technology,677.7
2025,2025-01-01,73,AXP,American Express,Financials,670.5
2025,2025-01-01,74,CVS,CVS Health,Health Care,668.2
2025,2025-01-01,75,MS,Morgan Stanley,Financials,660.6
2025,2025-01-01,76,ADI,Analog Devices,Information Technology,659.9
2025,2025-01-01,77,VZ,Verizon,Communication Services,657.0
2025,2025-01-01,78,RTX,RTX Corporation,Industrials,641.8
2025,2025-01-01,79,COP,ConocoPhillips,Energy,639.9
2025,2025-01-01,80,GM,General Motors,Consumer Discretionary,638.4
2025,2025-01-01,81,ABNB,Airbnb,Consumer Discretionary,637.1
